property_type,address,zip,price,beds,baths,location,sq_feet,latitude,longitude
Condo/Co-op,2300 W St Paul Ave #304,60647,395000.0,2.0,2.0,West Town,,41.9137105,-87.6847384
Single Family Residential,1743 N Troy St,60647,850000.0,4.0,3.5,Humboldt Park,3084.0,41.9132437,-87.7055131
Condo/Co-op,2111 W Churchill St #105,60647,325000.0,1.0,1.0,West Town,991.0,41.9144087,-87.6806642
Multi-Family (2-4 Unit),2417-2419 N Maplewood Ave,60647,1299000.0,7.0,4.0,Logan Square,,41.9254815,-87.6911767
Condo/Co-op,2735 W Armitage Ave #401,60647,400000.0,2.0,2.0,Logan Square,1410.0,41.917926,-87.6956721
Condo/Co-op,2300 W Wabansia Ave #227,60647,395000.0,2.0,1.5,West Town,1200.0,41.9128705,-87.6844739
Multi-Family (2-4 Unit),2223 N Hoyne Ave,60647,885000.0,7.0,5.0,Logan Square,,41.9220869,-87.6799794
Multi-Family (2-4 Unit),1717 N Fairfield Ave,60647,399900.0,6.0,3.5,West Town,,41.9125924,-87.6956493
Condo/Co-op,2020 W Armitage Ave Unit 3E,60647,1050000.0,3.0,2.5,Logan Square,,41.917917,-87.6785483
Condo/Co-op,2020 W Armitage Ave #2,60647,875000.0,3.0,2.5,Logan Square,,41.917917,-87.6785483
Single Family Residential,3424 W Wrightwood Ave,60647,669000.0,6.0,2.0,Logan Square,2200.0,41.9285159,-87.71324
Multi-Family (2-4 Unit),2318 N Hamilton Ave,60647,1249999.0,9.0,7.0,Logan Square,,41.9232906,-87.6818037
Condo/Co-op,3544 W Cortland St Unit Ba,60647,159900.0,2.0,1.0,Logan Square,700.0,41.915777,-87.7153189
Multi-Family (2-4 Unit),3703 W Palmer St,60647,255000.0,4.0,2.0,Logan Square,,41.920682,-87.719578
Multi-Family (2-4 Unit),2219 W Medill Ave,60647,730000.0,4.0,2.0,Logan Square,,41.9240097,-87.6835186
Condo/Co-op,2938 W Lyndale St #1,60647,675000.0,3.0,2.5,Logan Square,,41.9225663,-87.7014618
Single Family Residential,2041 W Saint Paul Ave,60647,1159000.0,4.0,3.5,West Town,,41.9128988,-87.6791088
Single Family Residential,2136 W Churchill St,60647,950000.0,3.0,2.5,Logan Square,,41.9148269,-87.6814843
Single Family Residential,2046 N Bingham St,60647,909000.0,5.0,4.5,Logan Square,3500.0,41.9183406,-87.6920385
Single Family Residential,2414 N Francisco Ave,60647,299900.0,2.0,2.0,Logan Square,,41.9253107,-87.7001141
Condo/Co-op,2403 N Hamlin Ave Unit 2S,60647,194900.0,2.0,1.0,Logan Square,,41.924857,-87.721723
Condo/Co-op,2246 N Western Ave #4,60647,595000.0,3.0,2.0,Logan Square,,41.9229752,-87.6879702
Condo/Co-op,2246 N Western Ave #3,60647,575000.0,3.0,2.0,Logan Square,,41.9229752,-87.6879702
Multi-Family (2-4 Unit),3659 W Shakespeare Ave,60647,625000.0,7.0,4.0,Logan Square,,41.919839,-87.719128
Condo/Co-op,2246 N Western Ave #2,60647,559000.0,3.0,2.0,Logan Square,,41.9229752,-87.6879702
Single Family Residential,2139 W Webster Ave,60647,1089000.0,4.0,4.0,Logan Square,3600.0,41.9211848,-87.681747
Single Family Residential,2534 W Medill Ave,60647,949000.0,4.0,3.5,Logan Square,,41.9242314,-87.6907468
Townhouse,2803 W Shakespeare Ave,60647,699900.0,3.0,2.0,Logan Square,,41.9204942,-87.6975347
Multi-Family (2-4 Unit),2635 N Richmond St,60647,650000.0,5.0,2.0,Logan Square,,41.9297435,-87.7009611
Condo/Co-op,2016 W Webster Ave #3,60642,975000.0,4.0,3.5,Logan Square,,41.9215492,-87.6784374
Condo/Co-op,2052 N Campbell Ave Unit 1W,60647,279000.0,2.0,1.0,Logan Square,,41.9191011,-87.6894163
Condo/Co-op,1922 N Washtenaw Ave Unit 1E,60647,399888.0,3.0,2.0,Logan Square,,41.916377,-87.6950707
Condo/Co-op,1934 N Rockwell St Unit 1F,60647,319000.0,2.0,1.0,Logan Square,1100.0,41.916753,-87.6925595
Condo/Co-op,2050 N Western Ave Unit 3W,60647,295000.0,2.0,1.5,Logan Square,,41.919134,-87.6878307
Condo/Co-op,2156 N Damen Ave #3,60647,479000.0,3.0,2.5,Logan Square,1700.0,41.9212495,-87.6780341
Condo/Co-op,1645 N Humboldt Blvd Unit 1S,60647,325000.0,3.0,2.0,West Town,1400.0,41.911625,-87.701161
Condo/Co-op,3514 W Wabansia Ave #3,60647,375000.0,2.0,2.0,Humboldt Park,1300.0,41.912161,-87.714084
Condo/Co-op,2125 N Damen Ave #2,60647,455000.0,3.0,2.0,Logan Square,,41.9203658,-87.6773577
Townhouse,1755 N Winnebago Ave,60647,839000.0,3.0,3.5,West Town,2670.0,41.9138046,-87.6840941
Single Family Residential,1838 N Hoyne Ave,60647,1275000.0,4.0,3.5,Logan Square,3200.0,41.9149533,-87.6802788
Condo/Co-op,2216 W Armitage Ave Unit 2D,60647,519000.0,3.0,2.0,Logan Square,,41.9178409,-87.6832427
Multi-Family (2-4 Unit),2629 N Ridgeway Ave,60647,865000.0,11.0,4.0,Logan Square,,41.9290961,-87.7203705
Single Family Residential,1653 N Troy St,60647,1199000.0,5.0,3.5,Humboldt Park,3600.0,41.9117406,-87.7054265
Condo/Co-op,2715 N Sawyer Ave #1,60647,305000.0,2.0,2.0,Logan Square,,41.9308214,-87.7088723
Multi-Family (2-4 Unit),2203 N Campbell Ave,60647,664500.0,5.0,3.0,Logan Square,,41.9218333,-87.6890592
Condo/Co-op,2089 W Wabansia Ave #207,60647,490000.0,3.0,2.0,West Town,1281.0,41.9120772,-87.6797107
Condo/Co-op,2140 N Richmond St #1,60647,650000.0,3.0,2.5,Logan Square,,41.9208341,-87.7003425
Condo/Co-op,2423 W Fullerton Ave Unit 4F,60647,524000.0,2.0,2.0,Logan Square,,41.924525,-87.688649
Condo/Co-op,2423 W Fullerton Ave Unit 4B,60647,446000.0,2.0,2.0,Logan Square,,41.924525,-87.688649
Condo/Co-op,2423 W Fullerton Ave Unit 2F,60647,516000.0,2.0,2.0,Logan Square,,41.924525,-87.688649
Condo/Co-op,2423 W Fullerton Ave Unit 2C,60647,467000.0,2.0,2.0,Logan Square,,41.924525,-87.688649
Condo/Co-op,2423 W Fullerton Ave Unit 2E,60647,426000.0,2.0,2.0,Logan Square,,41.924525,-87.688649
Condo/Co-op,2108 N Albany Ave #2,60647,345768.0,3.0,2.0,Logan Square,1600.0,41.9195882,-87.7056683
Condo/Co-op,2649 N Kedzie Ave Unit 4G,60647,239000.0,2.0,1.0,Logan Square,,41.929868,-87.7071516
Single Family Residential,3528 W Belden Ave,60647,630000.0,5.0,,Logan Square,,41.9230664,-87.7148863
Condo/Co-op,1740 N Maplewood Ave #417,60647,339000.0,1.0,1.0,West Town,958.0,41.9131829,-87.6913166
Multi-Family (2-4 Unit),2449 N Lawndale Ave,60647,419900.0,8.0,3.0,Logan Square,,41.926067,-87.7191569
Condo/Co-op,2038 N Spaulding Ave Unit 3E,60647,225000.0,2.0,1.0,Logan Square,725.0,41.9184693,-87.7106228
Multi-Family (2-4 Unit),1846 N Mozart St,60647,799999.0,7.0,4.0,Logan Square,,41.9152809,-87.6983817
Condo/Co-op,3432 W Belden Ave Unit G,60647,299900.0,2.0,2.0,Logan Square,1200.0,41.9230547,-87.7134476
Condo/Co-op,3606 W Dickens Ave #2,60647,142500.0,2.0,1.0,Logan Square,,41.9192637,-87.7171867
Single Family Residential,3712 W Shakespeare Ave,60647,619500.0,4.0,3.5,Logan Square,1578.0,41.9202116,-87.7199807
Condo/Co-op,2335 W Lyndale St #2,60647,889000.0,3.0,3.0,Logan Square,2000.0,41.922471,-87.6865249
Multi-Family (2-4 Unit),3208 W Diversey Ave,60647,479000.0,7.0,2.5,Avondale,,41.9322443,-87.70789
Condo/Co-op,2536 N Kedzie Blvd #304,60647,199000.0,1.0,1.0,Logan Square,837.0,41.927672,-87.708197
Single Family Residential,2040 N Oakley Ave,60647,920000.0,3.0,3.5,Logan Square,2900.0,41.9188435,-87.685242
Single Family Residential,1751 N Fairfield Ave,60647,1095000.0,4.0,3.5,West Town,,41.9135678,-87.6955423
Multi-Family (2-4 Unit),1642 N Campbell Ave,60647,625000.0,5.0,3.0,West Town,,41.9115797,-87.6899341
Single Family Residential,2228 N Leavitt St,60647,1600000.0,6.0,4.5,Logan Square,,41.9221773,-87.6829409
Condo/Co-op,2021 W Armitage Ave #2,60647,388000.0,2.0,2.0,Logan Square,1200.0,41.9175147,-87.6785282
Multi-Family (2-4 Unit),2743 N Hamlin Ave,60647,759900.0,6.0,4.0,Logan Square,,41.9313572,-87.7217181
Single Family Residential,1710 N Rockwell St,60647,1150000.0,4.0,3.5,West Town,3390.0,41.9124805,-87.6923948
Condo/Co-op,1728 N Damen Ave #303,60647,379000.0,2.0,1.0,West Town,1100.0,41.913425,-87.6785521
Single Family Residential,2236 W Palmer St,60647,1050000.0,4.0,3.5,Logan Square,3600.0,41.9221246,-87.6841389
Condo/Co-op,3616 W Diversey Ave Unit 3W,60647,550000.0,3.0,2.0,Avondale,1450.0,41.9320963,-87.7179997
Condo/Co-op,2245 N Rockwell St #4,60647,735000.0,4.0,3.0,Logan Square,,41.9230671,-87.6925295
Condo/Co-op,1670 N Claremont Ave #206,60647,325000.0,1.0,1.0,West Town,,41.912318,-87.6864129
Condo/Co-op,2140 N Claremont Ave #1,60647,665000.0,3.0,2.5,Logan Square,,41.9210515,-87.686712
Single Family Residential,2544 W Medill Ave,60647,599999.0,5.0,2.0,Logan Square,,41.9242212,-87.6911135
Multi-Family (2-4 Unit),1833 N Harding Ave,60647,369000.0,4.0,2.0,Hermosa,,41.9146461,-87.7249384
Multi-Family (2-4 Unit),3435 W Lyndale St,60647,675000.0,6.0,4.5,Logan Square,,41.921645,-87.713444
Multi-Family (5+ Unit),3700 W Wrightwood Ave,60647,869900.0,10.0,5.0,Logan Square,,41.9284693,-87.719749
Single Family Residential,1746 N Washtenaw Ave,60647,775000.0,4.0,3.5,West Town,2400.0,41.9134293,-87.6949167
Condo/Co-op,2230 N Seeley Ave Unit 1N,60647,599900.0,3.0,2.5,Logan Square,,41.9223943,-87.6794996
Condo/Co-op,2710 N Kedzie Ave Unit G,60647,295000.0,2.0,2.0,Logan Square,,41.9305924,-87.7076013
Condo/Co-op,2808 W Logan Blvd Unit 3E,60647,439000.0,2.0,2.0,Logan Square,,41.928981,-87.698038
Single Family Residential,2331 W Moffat St,60647,1299000.0,4.0,3.5,Logan Square,,41.9146805,-87.6860278
Condo/Co-op,1801 N Kedzie Ave #101,60647,397000.0,2.0,2.0,Logan Square,1400.0,41.9139751,-87.7064538
Condo/Co-op,2434 N Linden Pl #1,60647,499999.0,4.0,3.0,Logan Square,2400.0,41.9256492,-87.7040601
Multi-Family (2-4 Unit),2455 W Cortland St,60647,725000.0,8.0,4.0,Logan Square,,41.915529,-87.6894875
Condo/Co-op,2210 W Wabansia Ave #310,60647,389000.0,2.0,2.0,West Town,,41.9128562,-87.6832818
Multi-Family (2-4 Unit),1932 N Whipple St,60647,525000.0,9.0,3.0,Logan Square,,41.9166375,-87.7042332
Condo/Co-op,2300 W Wabansia Ave #217,60647,398880.0,2.0,1.5,West Town,,41.9127187,-87.6847883
Multi-Family (2-4 Unit),2018 W Webster Ave,60647,529000.0,4.0,2.0,Logan Square,,41.9215853,-87.6785503
Multi-Family (2-4 Unit),1931 N Leavitt St,60647,1149000.0,5.0,5.0,Logan Square,,41.9170874,-87.6821414
Multi-Family (2-4 Unit),1720 N Saint Louis Ave,60647,439250.0,6.0,2.0,Humboldt Park,,41.9125235,-87.7136248
Condo/Co-op,3033 W Lyndale St #1,60647,675000.0,3.0,2.5,Logan Square,1750.0,41.922204,-87.7036173
Multi-Family (2-4 Unit),2329 W Mclean Ave,60647,783000.0,4.0,2.0,Logan Square,,41.918137,-87.686204
Condo/Co-op,2233 N Hoyne Ave #1,60647,474900.0,3.0,3.0,Logan Square,1756.0,41.9223871,-87.6798929
Condo/Co-op,1707 N Kedzie Ave #2,60647,439900.0,2.0,2.0,Humboldt Park,1307.0,41.9122283,-87.7065216
Condo/Co-op,1707 N Kedzie Ave #1,60647,579900.0,3.0,2.5,Humboldt Park,2600.0,41.9122283,-87.7065216
Condo/Co-op,2720 W Cortland St #103,60647,289000.0,2.0,1.5,Logan Square,,41.9159509,-87.6955568
Condo/Co-op,2158 N Mozart St #2,60647,289900.0,2.0,1.0,Logan Square,,41.9213975,-87.6988976
Single Family Residential,2545 W Logan Blvd,60647,1100000.0,3.0,3.0,Logan Square,2500.0,41.927929,-87.6919659
Multi-Family (2-4 Unit),2246 N Kimball Ave,60647,599900.0,9.0,3.0,Logan Square,,41.9223762,-87.7123813
Condo/Co-op,2228 N Seeley Ave #1,60647,259900.0,2.0,1.0,Logan Square,,41.9222579,-87.6793671
Condo/Co-op,1728 N Damen Ave #314,60647,595000.0,2.0,2.0,West Town,1800.0,41.9133745,-87.6780702
Single Family Residential,1716 N Lawndale Ave,60647,450000.0,5.0,2.0,Humboldt Park,1500.0,41.9123747,-87.7193108
Single Family Residential,2346 W Belden Ave,60647,995000.0,4.0,3.5,Logan Square,,41.9235369,-87.6870207
Single Family Residential,1821 N Francisco Ave,60647,1250000.0,5.0,4.5,Logan Square,3400.0,41.9145665,-87.6989881
Condo/Co-op,3616 W Diversey Ave Unit 1E,60647,625000.0,4.0,3.0,Avondale,2700.0,41.9320963,-87.7179997
Condo/Co-op,2153 W Mclean Ave #3,60647,249000.0,1.0,1.0,Logan Square,,41.9182299,-87.6822074
Condo/Co-op,2430 N Washtenaw Ave Unit 2N,60647,485000.0,3.0,2.0,Logan Square,,41.925873,-87.695363
Condo/Co-op,2650 W Belden Ave #106,60647,374900.0,2.0,2.0,Logan Square,1306.0,41.9232508,-87.6948861
Condo/Co-op,2221 W Cortland St #3,60647,424000.0,3.0,2.0,Logan Square,1221.0,41.915882,-87.6833399
Multi-Family (2-4 Unit),1913 N Francisco Ave,60647,555000.0,5.0,3.0,Logan Square,,41.9161323,-87.6989228
Condo/Co-op,1907 N Milwaukee Ave #212,60647,288500.0,1.0,1.0,Logan Square,950.0,41.9162849,-87.6861281
Condo/Co-op,2165 N Claremont Ave Unit 1N,60647,759900.0,3.0,2.5,Logan Square,2000.0,41.9217763,-87.6862137
Condo/Co-op,2333 W St Paul Ave #302,60647,445000.0,2.0,1.5,West Town,1250.0,41.9132426,-87.6856051
Condo/Co-op,2021 N Kedzie Ave Unit 4C,60647,372950.0,2.0,2.0,Logan Square,1252.0,41.918194,-87.706405
Townhouse,1756 N Kedzie Ave Unit E,60647,189900.0,4.0,2.5,Humboldt Park,2600.0,41.9135422,-87.7073704
Condo/Co-op,2035 W Charleston St #102,60647,899000.0,3.0,3.0,Logan Square,2500.0,41.9197623,-87.6793072
Multi-Family (2-4 Unit),1938 N Richmond St,60647,595000.0,6.0,5.0,Logan Square,,41.9167818,-87.7007623
Multi-Family (2-4 Unit),2521 N Springfield Ave,60647,505000.0,4.0,3.0,Logan Square,,41.9269877,-87.7240919
Multi-Family (2-4 Unit),2513 N Talman Ave,60647,833900.0,6.0,3.0,Logan Square,,41.9272,-87.693458
Multi-Family (2-4 Unit),2013 W Moffat St,60647,1199000.0,7.0,5.0,Logan Square,,41.915245,-87.678175
Condo/Co-op,1728 N Damen Ave #110,60647,474900.0,2.0,2.0,West Town,1718.0,41.913425,-87.6785521
Single Family Residential,2029 N Kimball Ave,60647,650000.0,3.0,2.0,Logan Square,989.0,41.918218,-87.7116235
Single Family Residential,2736 N Saint Louis Ave,60647,500000.0,6.0,1.5,Logan Square,2000.0,41.9312238,-87.7150103
Single Family Residential,1640 N Kedzie Ave,60647,540000.0,3.0,2.0,Humboldt Park,1600.0,41.9114153,-87.7070913
Condo/Co-op,3032 W North Ave Unit G,60647,189000.0,2.0,2.0,Humboldt Park,1000.0,41.910473,-87.70362
Condo/Co-op,2150 W North Ave #5,60622,399900.0,2.0,2.5,West Town,,41.9105093,-87.68183
Condo/Co-op,2041 W Armitage Ave #2,60647,875000.0,3.0,2.5,Logan Square,,41.9175031,-87.6792321
Multi-Family (2-4 Unit),2620 W Homer St,60647,675000.0,6.0,3.0,Logan Square,,41.9168429,-87.693184
Single Family Residential,1652 N Bell Ave,60647,2200000.0,5.0,4.5,West Town,6200.0,41.911858,-87.6839478
Multi-Family (2-4 Unit),1702 N Fairfield Ave,60647,389000.0,6.0,2.0,West Town,,41.9122612,-87.6960813
Condo/Co-op,3100 W Diversey Ave Unit G,60618,119900.0,1.0,1.0,Avondale,1000.0,41.9322673,-87.7051571
Condo/Co-op,1857 N Damen Ave Unit 1N,60647,450000.0,2.0,2.0,Logan Square,1450.0,41.9153908,-87.6774112
Multi-Family (5+ Unit),3725 W Diversey Ave,60647,1028000.0,12.0,6.0,Logan Square,,41.9317042,-87.7206865
Condo/Co-op,2040 N Spaulding Ave Unit Gn,60647,164900.0,2.0,1.0,Logan Square,850.0,41.9185777,-87.7104262
Single Family Residential,1636 N Leavitt St,60647,1123000.0,4.0,3.0,West Town,3400.0,41.9114736,-87.6826651
Multi-Family (2-4 Unit),2200 N Maplewood Ave,60647,659948.0,3.0,3.0,Logan Square,,41.9217615,-87.6916535
Single Family Residential,2210 N Central Park Ave,60647,430000.0,3.0,2.5,Logan Square,1196.0,41.9213498,-87.7171654
Single Family Residential,1653 N Albany Ave,60647,339000.0,6.0,3.0,Humboldt Park,1267.0,41.9117578,-87.7043487
Single Family Residential,2657 W Logan Blvd,60647,1795000.0,5.0,5.0,Logan Square,5700.0,41.9279141,-87.6947618
Single Family Residential,1717 N Kimball Ave,60647,660000.0,4.0,3.0,Humboldt Park,3868.0,41.9124259,-87.7112946
Single Family Residential,3024 W Medill Ave,60647,699900.0,3.0,2.0,Logan Square,2500.0,41.9239244,-87.7034441
Multi-Family (2-4 Unit),3506 W Mclean Ave,60647,435000.0,7.0,3.0,Logan Square,,41.918494,-87.713921
Multi-Family (2-4 Unit),2453 W Diversey Ave W,60647,725000.0,7.0,3.0,Logan Square,,41.9319643,-87.6899853
Multi-Family (2-4 Unit),3625 W Shakespeare Ave,60647,550075.0,6.0,2.0,Logan Square,,41.9199029,-87.7179437
Multi-Family (2-4 Unit),2528 N California Ave,60647,2500000.0,4.0,3.5,Logan Square,,41.9275492,-87.6977657
Condo/Co-op,1730 N Western Ave #203,60647,399900.0,2.0,2.0,West Town,1500.0,41.913146,-87.6876785
Multi-Family (2-4 Unit),2509 W Diversey Ave,60647,549900.0,4.0,2.0,Logan Square,,41.9319808,-87.6907951
Multi-Family (2-4 Unit),2233 N Spaulding Ave,60647,775000.0,9.0,3.0,Logan Square,,41.9221003,-87.710084
Multi-Family (2-4 Unit),1637-1641 N Mozart St,60647,649000.0,4.0,3.0,West Town,,41.911414,-87.69773
Multi-Family (2-4 Unit),1861 N Winnebago Ave,60647,775000.0,6.0,3.0,Logan Square,,41.9152682,-87.6861755
Single Family Residential,2241 N Leavitt St,60647,3444444.0,6.0,6.0,Logan Square,6500.0,41.9225556,-87.6824085
Condo/Co-op,2439 N Sawyer Ave Unit G,60647,285000.0,2.0,2.0,Logan Square,1300.0,41.9259383,-87.7090795
Single Family Residential,2739 N Artesian Ave,60647,375000.0,4.0,3.0,Logan Square,,41.931486,-87.6888425
Multi-Family (2-4 Unit),3244 W Diversey Ave,60647,499999.0,5.0,3.0,Avondale,,41.9322331,-87.7092757
Condo/Co-op,2041 W Armitage Ave #1,60647,725000.0,3.0,2.5,Logan Square,,41.9175307,-87.6792051
Multi-Family (5+ Unit),3421 W Armitage Ave,60647,1124000.0,8.0,5.0,Logan Square,,41.9171189,-87.7128551
Condo/Co-op,2058 N Western Ave #202,60647,385000.0,2.0,2.0,Logan Square,1425.0,41.9193469,-87.6879772
Single Family Residential,1632 N Leavitt St,60647,1850000.0,5.0,4.5,West Town,5000.0,41.9114052,-87.6826362
Multi-Family (2-4 Unit),2726 N Mozart St,60647,1299000.0,5.0,4.0,Logan Square,,41.931062,-87.6991398
Multi-Family (2-4 Unit),1839 N Harding Ave,60647,449900.0,8.0,3.5,Hermosa,,41.914801,-87.7249384
Multi-Family (2-4 Unit),3522 W Armitage Ave,60647,600000.0,4.0,1.5,Logan Square,,41.9175065,-87.7145576
Condo/Co-op,2710 N Fairfield Ave Unit Gs,60647,320000.0,2.0,2.0,Logan Square,,41.9307161,-87.6967347
Multi-Family (2-4 Unit),2013 N Point St,60647,740000.0,4.0,2.0,Logan Square,,41.9178992,-87.6941944
Condo/Co-op,1728 N Damen Ave #106,60647,669900.0,3.0,3.0,West Town,3000.0,41.913425,-87.6785521
Multi-Family (2-4 Unit),1622 N Washtenaw Ave,60647,419900.0,3.0,2.0,West Town,,41.9110237,-87.6947582
Single Family Residential,1742 N Wilmot Ave,60647,1545000.0,4.0,4.5,West Town,4000.0,41.9132509,-87.6807168
Multi-Family (2-4 Unit),2715 N Lawndale Ave,60647,439000.0,6.0,3.0,Logan Square,,41.9306028,-87.7192927
Condo/Co-op,2007 W Churchill St #402,60647,949000.0,3.0,3.0,West Town,2400.0,41.9144896,-87.6780652
Multi-Family (2-4 Unit),1721 N Harding Ave,60647,494999.0,7.0,3.0,Humboldt Park,,41.9124056,-87.7248208
Multi-Family (2-4 Unit),2715 W Medill Ave,60647,699999.0,5.0,3.0,Logan Square,,41.9236219,-87.6962475
Multi-Family (2-4 Unit),2104 N Richmond St,60647,650000.0,6.0,2.0,Logan Square,,41.9198523,-87.7003066
Multi-Family (2-4 Unit),2000 W Armitage Ave,60647,1995000.0,0.0,2.5,Logan Square,,41.9179282,-87.67778
Multi-Family (2-4 Unit),2129 N Kimball Ave,60647,339900.0,3.0,2.0,Logan Square,,41.9200791,-87.7117005
Multi-Family (2-4 Unit),3604 W Diversey Ave,60647,675000.0,7.0,3.0,Avondale,,41.9320907,-87.7175487
Single Family Residential,7210 S Euclid Ave,60649,375000.0,5.0,3.5,South Shore,3051.0,41.763994,-87.5784146
Single Family Residential,7543 S Luella Ave,60649,70000.0,2.0,1.0,South Shore,4706.0,41.7577089,-87.5696129
Condo/Co-op,2666 E 73Rd St Unit 7W,60649,265000.0,3.0,2.5,South Shore,2200.0,41.7646323,-87.5598634
Single Family Residential,7435 S Bennett Ave,60649,324900.0,4.0,2.5,South Shore,1420.0,41.75964,-87.578849
Condo/Co-op,7722 S Cornell Ave Unit 1W,60649,125000.0,2.0,2.0,South Shore,,41.754377,-87.584818
Single Family Residential,2642 E 77Th St,60649,124900.0,3.0,2.0,South Shore,1800.0,41.755619,-87.559761
Multi-Family (2-4 Unit),7718 S Essex Ave,60649,499500.0,9.0,6.0,South Shore,,41.7547719,-87.5641951
Single Family Residential,7609 S Clyde Ave,60649,350000.0,4.0,3.0,South Shore,3445.0,41.7567387,-87.5733577
Townhouse,2432 E 73Rd St,60649,38000.0,2.0,1.0,South Shore,980.0,41.7627826,-87.5651728
Single Family Residential,1716 E 73Rd St,60649,138000.0,2.0,1.0,South Shore,936.0,41.7626109,-87.5828535
Condo/Co-op,2337 E 72Nd St #2,60649,184999.0,3.0,1.5,South Shore,2000.0,41.7642557,-87.5673755
Multi-Family (2-4 Unit),7753 S Cornell Ave,60649,235000.0,4.0,2.5,South Shore,,41.7536248,-87.5842043
Multi-Family (5+ Unit),7816 S Phillips Ave,60649,559000.0,12.0,6.0,South Shore,,41.752973,-87.5653614
Single Family Residential,7735 S Merrill Ave,60649,324900.0,5.0,3.0,South Shore,2520.0,41.754187,-87.5721223
Multi-Family (2-4 Unit),6815 S Ridgeland Ave,60649,495000.0,7.0,5.0,South Shore,,41.7710428,-87.5822364
Single Family Residential,7237 S East End Ave,60649,369000.0,3.0,3.0,South Shore,2536.0,41.7631645,-87.5833166
Single Family Residential,7614 S Chappel Ave,60649,355900.0,5.0,3.0,South Shore,1300.0,41.756529,-87.575213
Single Family Residential,2831 E 76Th Pl,60649,69900.0,4.0,2.0,South Shore,1396.0,41.7569172,-87.5560595
Multi-Family (2-4 Unit),7734 S Cornell Ave,60649,369900.0,9.0,3.0,South Shore,,41.7541032,-87.5847832
Condo/Co-op,7337 S South Shore Dr #908,60649,43900.0,1.0,1.0,South Shore,1000.0,41.7633933,-87.5585256
Multi-Family (5+ Unit),7831 S Essex Ave,60649,374900.0,9.0,6.0,South Shore,,41.7526064,-87.5635124
Single Family Residential,7654 S Yates Blvd,60649,129900.0,3.0,1.0,South Shore,1176.0,41.7555471,-87.5666014
Condo/Co-op,6807 S Cornell St Unit 2N,60649,130000.0,2.0,2.0,South Shore,1300.0,41.7712179,-87.5848025
Condo/Co-op,6809 S Cornell St Unit 1S,60649,120000.0,2.0,2.0,South Shore,1300.0,41.7711104,-87.5848964
Condo/Co-op,2860 E 76Th St Unit 6A,60649,64900.0,2.0,1.0,South Shore,,41.7594008,-87.5549975
Multi-Family (2-4 Unit),7515 S Essex Ave,60649,349900.0,12.0,3.0,South Shore,,41.7584909,-87.5635823
Single Family Residential,7436 S Yates Blvd,60649,159900.0,4.0,2.5,South Shore,1564.0,41.7597443,-87.56664
Single Family Residential,7835 S Clyde Ave,60649,319000.0,4.0,3.0,South Shore,1400.0,41.7524231,-87.5732419
Condo/Co-op,1725 E 67Th St Unit 3F,60649,150000.0,2.0,2.0,South Shore,1200.0,41.7731,-87.582884
Multi-Family (5+ Unit),2201 E 70Th Pl,60649,3300000.0,29.0,18.0,South Shore,,41.7668938,-87.5709062
Multi-Family (2-4 Unit),7819 S Euclid Ave,60649,294999.0,7.0,3.0,South Shore,,41.7527826,-87.5769381
Condo/Co-op,7004 S Paxton Ave #2,60649,70000.0,3.0,2.0,South Shore,1500.0,41.7677785,-87.5717914
Condo/Co-op,6730 S South Shore Dr #1504,60649,140000.0,2.0,2.0,South Shore,1100.0,41.7725322,-87.5671152
Condo/Co-op,6710 S Ridgeland Ave Unit 3B,60649,99900.0,1.0,1.0,South Shore,800.0,41.7729668,-87.5828013
Single Family Residential,7724 S Saginaw Ave,60649,59000.0,4.0,1.0,South Shore,1820.0,41.754675,-87.5602688
Condo/Co-op,6701 S Crandon Ave Unit 5A,60649,125000.0,2.0,1.0,South Shore,1155.0,41.7733082,-87.5696708
Condo/Co-op,6806 S Crandon Ave #2,60649,245900.0,3.0,3.0,South Shore,2200.0,41.7713129,-87.5703716
Condo/Co-op,2032 E 72Nd Pl Unit 3E,60649,75000.0,2.0,1.0,South Shore,900.0,41.7637018,-87.574825
Condo/Co-op,7854 S South Shore Dr #512,60649,45000.0,1.0,1.0,South Shore,,41.7527759,-87.5495205
Condo/Co-op,7000 S Paxton Ave N #2,60649,80000.0,3.0,2.0,South Shore,2000.0,41.7677785,-87.5717914
Single Family Residential,2520 E 72Nd Pl,60649,75000.0,3.0,1.0,South Shore,920.0,41.7636007,-87.5634352
Single Family Residential,1651 E 78Th St,60649,235000.0,3.0,2.0,South Shore,1266.0,41.7531646,-87.5835675
Condo/Co-op,3012 E 78Th St #402,60649,649000.0,3.0,3.0,South Shore,2391.0,41.755761,-87.551331
Condo/Co-op,3012 E 78Th St #401,60649,649000.0,3.0,3.0,South Shore,2391.0,41.755761,-87.551331
Condo/Co-op,3012 E 78Th St #202,60649,619000.0,3.0,3.0,South Shore,2391.0,41.755761,-87.551331
Condo/Co-op,2509 E 76Th St #3,60649,101900.0,2.0,2.0,South Shore,1500.0,41.7569907,-87.563547
Condo/Co-op,7601 S Essex Ave #3,60649,97000.0,2.0,1.0,South Shore,900.0,41.7569907,-87.563547
Single Family Residential,7818 S Escanaba Ave Se,60649,149900.0,3.0,2.5,South Shore,1309.0,41.753112,-87.5543602
Condo/Co-op,7859 S South Shore Dr Unit 1W,60649,99000.0,2.0,1.0,South Shore,900.0,41.7529007,-87.5485866
